id,name,uf,population
3523602,Itirapina,SP,18157
3523701,Itirapuã,SP,6499
3523800,Itobi,SP,7841
3523909,Itu,SP,173939
3524006,Itupeva,SP,61252
3524105,Ituverava,SP,41824
3524204,Jaborandi,SP,6929
3524303,Jaboticabal,SP,77263
3524402,Jacareí,SP,233662
3524501,Jaci,SP,7067
3524600,Jacupiranga,SP,17866
3524709,Jaguariúna,SP,57488
3524808,Jales,SP,49107
3524907,Jambeiro,SP,6602
3525003,Jandira,SP,124937
3525102,Jardinópolis,SP,44380
3525201,Jarinu,SP,30044
3525300,Jaú,SP,150252
3525409,Jeriquara,SP,3159
3525508,Joanópolis,SP,13220
3525607,João Ramalho,SP,4523
3525706,José Bonifácio,SP,37015
3525805,Júlio Mesquita,SP,4776
3525854,Jumirim,SP,3367
3525904,Jundiaí,SP,418962
3526001,Junqueirópolis,SP,20679
3526100,Juquiá,SP,18812
3526209,Juquitiba,SP,31444
3526308,Lagoinha,SP,4896
3526407,Laranjal Paulista,SP,28516
3526506,Lavínia,SP,11980
3526605,Lavrinhas,SP,7260
3526704,Leme,SP,103391
3526803,Lençóis Paulista,SP,68432
3526902,Limeira,SP,306114
3527009,Lindóia,SP,7980
3527108,Lins,SP,78013
3527207,Lorena,SP,88706
3527256,Lourdes,SP,2289
3527306,Louveira,SP,48885
3527405,Lucélia,SP,21747
3527504,Lucianópolis,SP,2394
3527603,Luís Antônio,SP,14947
3527702,Luiziânia,SP,5790
3527801,Lupércio,SP,4584
3527900,Lutécia,SP,2649
3528007,Macatuba,SP,17163
3528106,Macaubal,SP,8120
3528205,Macedônia,SP,3698
3528304,Magda,SP,3119
3528403,Mairinque,SP,47150
3528502,Mairiporã,SP,100179
3528601,Manduri,SP,9846
3528700,Marabá Paulista,SP,5853
3528809,Maracaí,SP,14002
3528858,Marapoama,SP,3031
3528908,Mariápolis,SP,4084
3529005,Marília,SP,238882
3529104,Marinópolis,SP,2112
3529203,Martinópolis,SP,26461
3529302,Matão,SP,83170
3529401,Mauá,SP,472912
3529500,Mendonça,SP,5490
3529609,Meridiano,SP,3836
3529658,Mesópolis,SP,1908
3529708,Miguelópolis,SP,22226
3529807,Mineiros do Tietê,SP,12908
3529906,Miracatu,SP,19779
3530003,Mira Estrela,SP,3086
3530102,Mirandópolis,SP,29564
3530201,Mirante do Paranapanema,SP,18259
3530300,Mirassol,SP,59824
3530409,Mirassolândia,SP,4871
3530508,Mococa,SP,68885
3530607,Mogi das Cruzes,SP,445842
3530706,Mogi Guaçu,SP,151888
3530805,Mogi Mirim,SP,93189
3530904,Mombuca,SP,3493
3531001,Monções,SP,2259
3531100,Mongaguá,SP,56702
3531209,Monte Alegre do Sul,SP,8038
3531308,Monte Alto,SP,50498
3531407,Monte Aprazível,SP,25087
3531506,Monte Azul Paulista,SP,19008
3531605,Monte Castelo,SP,4166
3531704,Monteiro Lobato,SP,4653
3531803,Monte Mor,SP,59772
3531902,Morro Agudo,SP,32968
3532009,Morungaba,SP,13622
3532058,Motuca,SP,4758
3532108,Murutinga do Sul,SP,4486
3532157,Nantes,SP,3141
3532207,Narandiba,SP,4857
3532306,Natividade da Serra,SP,6661
3532405,Nazaré Paulista,SP,18524
3532504,Neves Paulista,SP,8930
3532603,Nhandeara,SP,11478
3532702,Nipoã,SP,5213
3532801,Nova Aliança,SP,6973
3532827,Nova Campina,SP,9755
3532843,Nova Canaã Paulista,SP,1881
3532868,Nova Castilho,SP,1267
3532900,Nova Europa,SP,11186
3533007,Nova Granada,SP,21500
3533106,Nova Guataporanga,SP,2316
3533205,Nova Independência,SP,3969
3533254,Novais,SP,5830
3533304,Nova Luzitânia,SP,4101
3533403,Nova Odessa,SP,60174
3533502,Novo Horizonte,SP,41052
3533601,Nuporanga,SP,7432
3533700,Ocauçu,SP,4289
3533809,Óleo,SP,2496
3533908,Olímpia,SP,54772
3534005,Onda Verde,SP,4381
3534104,Oriente,SP,6515
3534203,Orindiúva,SP,7066
3534302,Orlândia,SP,44028
3534401,Osasco,SP,698418
3534500,Oscar Bressane,SP,2603
3534609,Osvaldo Cruz,SP,32879
3534708,Ourinhos,SP,113542
3534757,Ouroeste,SP,10361
3534807,Ouro Verde,SP,8562
3534906,Pacaembu,SP,14197
3535002,Palestina,SP,12957
3535101,Palmares Paulista,SP,13275
3535200,Palmeira d'Oeste,SP,9283
3535309,Palmital,SP,22221
3535408,Panorama,SP,15777
3535507,Paraguaçu Paulista,SP,45703
3535606,Paraibuna,SP,18222
3535705,Paraíso,SP,6454
3535804,Paranapanema,SP,20197
3535903,Paranapuã,SP,4078
3536000,Parapuã,SP,10964
3536109,Pardinho,SP,6435
3536208,Pariquera-Açu,SP,19648
3536257,Parisi,SP,2161
3536307,Patrocínio Paulista,SP,14670
3536406,Paulicéia,SP,7366
3536505,Paulínia,SP,109424
3536570,Paulistânia,SP,1833
3536604,Paulo de Faria,SP,8945
3536703,Pederneiras,SP,46687
3536802,Pedra Bela,SP,6093
3536901,Pedranópolis,SP,2494
3537008,Pedregulho,SP,16744
3537107,Pedreira,SP,47919
3537156,Pedrinhas Paulista,SP,3093
3537206,Pedro de Toledo,SP,11331
3537305,Penápolis,SP,63407
3537404,Pereira Barreto,SP,25669
3537503,Pereiras,SP,8668
3537602,Peruíbe,SP,68284
3537701,Piacatu,SP,5980
3537800,Piedade,SP,55348
3537909,Pilar do Sul,SP,29185
3538006,Pindamonhangaba,SP,168328
3538105,Pindorama,SP,17049
3538204,Pinhalzinho,SP,15207
3538303,Piquerobi,SP,3692
3538501,Piquete,SP,13657
3538600,Piracaia,SP,27303
3538709,Piracicaba,SP,404142
3538808,Piraju,SP,29806
3538907,Pirajuí,SP,25492
3539004,Pirangi,SP,11417
3539103,Pirapora do Bom Jesus,SP,18895
3539202,Pirapozinho,SP,27527
3539301,Pirassununga,SP,76409
3539400,Piratininga,SP,13636
3539509,Pitangueiras,SP,39719
3539608,Planalto,SP,5237
3539707,Platina,SP,3550
3539806,Poá,SP,117452
3539905,Poloni,SP,6059
3540002,Pompéia,SP,22014
3540101,Pongaí,SP,3416
3540200,Pontal,SP,49961
3540259,Pontalinda,SP,4628
3540309,Pontes Gestal,SP,2577
3540408,Populina,SP,4169
3540507,Porangaba,SP,9925
3540606,Porto Feliz,SP,53098
3540705,Porto Ferreira,SP,56150
3540754,Potim,SP,24643
3540804,Potirendaba,SP,17361
3540853,Pracinha,SP,4093
3540903,Pradópolis,SP,21496
3541000,Praia Grande,SP,325073
3541059,Pratânia,SP,5261
3541109,Presidente Alves,SP,4094
3541208,Presidente Bernardes,SP,13106
3541307,Presidente Epitácio,SP,44200
3541406,Presidente Prudente,SP,228743
3541505,Presidente Venceslau,SP,39516
3541604,Promissão,SP,40432
3541653,Quadra,SP,3804
3541703,Quatá,SP,14109
3541802,Queiroz,SP,3406
3541901,Queluz,SP,13420
3542008,Quintana,SP,6638
3542107,Rafard,SP,9076
3542206,Rancharia,SP,29707
3542305,Redenção da Serra,SP,3851
3542404,Regente Feijó,SP,20261
3542503,Reginópolis,SP,9621
3542602,Registro,SP,56322
3542701,Restinga,SP,7593
3542800,Ribeira,SP,3340
3542909,Ribeirão Bonito,SP,13219
3543006,Ribeirão Branco,SP,16444
3543105,Ribeirão Corrente,SP,4718
3543204,Ribeirão do Sul,SP,4541
3543238,Ribeirão dos Índios,SP,2225
3543253,Ribeirão Grande,SP,7673
3543303,Ribeirão Pires,SP,123393
3543402,Ribeirão Preto,SP,703293
3543501,Riversul,SP,5524
3543600,Rifaina,SP,3629
3543709,Rincão,SP,10799
3543808,Rinópolis,SP,9981
3543907,Rio Claro,SP,206424
3544004,Rio das Pedras,SP,35228
3544103,Rio Grande da Serra,SP,50846
3544202,Riolândia,SP,12518
3544251,Rosana,SP,16643
3544301,Roseira,SP,10712
3544400,Rubiácea,SP,3128
3544509,Rubinéia,SP,3148
3544608,Sabino,SP,5590
3544707,Sagres,SP,2432
3544806,Sales,SP,6331
3544905,Sales Oliveira,SP,11890
3545001,Salesópolis,SP,17139
3545100,Salmourão,SP,5300
3545159,Saltinho,SP,8286
3545209,Salto,SP,118663
3545308,Salto de Pirapora,SP,45422
3545407,Salto Grande,SP,9331
3545506,Sandovalina,SP,4302
3545605,Santa Adélia,SP,15480
3545704,Santa Albertina,SP,6008
3545803,Santa Bárbara d'Oeste,SP,193475
3546009,Santa Branca,SP,14788
3546108,Santa Clara d'Oeste,SP,2115
3546207,Santa Cruz da Conceição,SP,4503
3546256,Santa Cruz da Esperança,SP,2139
3546306,Santa Cruz das Palmeiras,SP,34361
3546405,Santa Cruz do Rio Pardo,SP,47673
3546504,Santa Ernestina,SP,5599
3546603,Santa Fé do Sul,SP,32322
3546702,Santa Gertrudes,SP,26898
3546801,Santa Isabel,SP,57386
3546900,Santa Lúcia,SP,8817
3547007,Santa Maria da Serra,SP,6173
3547106,Santa Mercedes,SP,2939
3547205,Santana da Ponte Pensa,SP,1487
3547304,Santana de Parnaíba,SP,139447
3547403,Santa Rita d'Oeste,SP,2498
3547502,Santa Rita do Passa Quatro,SP,27557
3547601,Santa Rosa de Viterbo,SP,26540
3547650,Santa Salete,SP,1545
3547700,Santo Anastácio,SP,20878
3547809,Santo André,SP,718773
3547908,Santo Antônio da Alegria,SP,6929
3548005,Santo Antônio de Posse,SP,23310
3548054,Santo Antônio do Aracanguá,SP,8420
3548104,Santo Antônio do Jardim,SP,5954
3548203,Santo Antônio do Pinhal,SP,6811
3548302,Santo Expedito,SP,3111
3548401,Santópolis do Aguapeí,SP,4777
3548500,Santos,SP,433311
3548609,São Bento do Sapucaí,SP,10878
3548708,São Bernardo do Campo,SP,838936
3548807,São Caetano do Sul,SP,161127
3548906,São Carlos,SP,251983
3549003,São Francisco,SP,2821
3549102,São João da Boa Vista,SP,91211
3549201,São João das Duas Pontes,SP,2568
3549250,São João de Iracema,SP,1922
3549300,São João do Pau d'Alho,SP,2105
3549409,São Joaquim da Barra,SP,51888
3549508,São José da Bela Vista,SP,8928
3549607,São José do Barreiro,SP,4147
3549706,São José do Rio Pardo,SP,54946
3549805,São José do Rio Preto,SP,460671
3549904,São José dos Campos,SP,721944
3549953,São Lourenço da Serra,SP,15825
3550001,São Luiz do Paraitinga,SP,10687
3550100,São Manuel,SP,40954
3550209,São Miguel Arcanjo,SP,32931
3550308,São Paulo,SP,12252023
3550407,São Pedro,SP,35653
3550506,São Pedro do Turvo,SP,7666
3550605,São Roque,SP,91016
3550704,São Sebastião,SP,88980
3550803,São Sebastião da Grama,SP,12182
3550902,São Simão,SP,15322
3551009,São Vicente,SP,365798
3551108,Sarapuí,SP,10285
3551207,Sarutaiá,SP,3638
3551306,Sebastianópolis do Sul,SP,3513
3551405,Serra Azul,SP,14662
3551504,Serrana,SP,45107
3551603,Serra Negra,SP,29229
3551702,Sertãozinho,SP,125815
3551801,Sete Barras,SP,12832
3551900,Severínia,SP,17496
3552007,Silveiras,SP,6302
3552106,Socorro,SP,41005
3552205,Sorocaba,SP,679378
3552304,Sud Mennucci,SP,7718
3552403,Sumaré,SP,282441
3552502,Suzano,SP,297637
3552551,Suzanápolis,SP,3963
3552601,Tabapuã,SP,12407
3552700,Tabatinga,SP,16496
3552809,Taboão da Serra,SP,289664
3552908,Taciba,SP,6285
3553005,Taguaí,SP,13859
3553104,Taiaçu,SP,6295
3553203,Taiúva,SP,5566
3553302,Tambaú,SP,23207
3553401,Tanabi,SP,25967
3553500,Tapiraí,SP,7807
3553609,Tapiratiba,SP,12960
3553658,Taquaral,SP,2811
3553708,Taquaritinga,SP,57177
3553807,Taquarituba,SP,23218
3553856,Taquarivaí,SP,5852
3553906,Tarabai,SP,7468
3553955,Tarumã,SP,15000
3554003,Tatuí,SP,121766
3554102,Taubaté,SP,314924
3554201,Tejupá,SP,4532
3554300,Teodoro Sampaio,SP,23148
3554409,Terra Roxa,SP,9370
3554508,Tietê,SP,42076
3554607,Timburi,SP,2658
3554656,Torre de Pedra,SP,2412
3554706,Torrinha,SP,10010
3554755,Trabiju,SP,1724
3554805,Tremembé,SP,47185
3554904,Três Fronteiras,SP,5807
3554953,Tuiuti,SP,6894
3555000,Tupã,SP,65524
3555109,Tupi Paulista,SP,15495
3555208,Turiúba,SP,2016
3555307,Turmalina,SP,1727
3555356,Ubarana,SP,6309
3555406,Ubatuba,SP,90799
3555505,Ubirajara,SP,4780
3555604,Uchoa,SP,10110
3555703,União Paulista,SP,1844
3555802,Urânia,SP,9114
3555901,Uru,SP,1165
3556008,Urupês,SP,13809
3556107,Valentim Gentil,SP,13326
3556206,Valinhos,SP,129193
3556305,Valparaíso,SP,26480
3556354,Vargem,SP,10537
3556404,Vargem Grande do Sul,SP,42845
3556453,Vargem Grande Paulista,SP,52597
3556503,Várzea Paulista,SP,121838
3556602,Vera Cruz,SP,10843
3556701,Vinhedo,SP,78728
3556800,Viradouro,SP,18898
3556909,Vista Alegre do Alto,SP,8810
3556958,Vitória Brasil,SP,1840
3557006,Votorantim,SP,122480
3557105,Votuporanga,SP,94547
3557154,Zacarias,SP,2718
3557204,Chavantes,SP,12418
3557303,Estiva Gerbi,SP,11304
4100103,Abatiá,PR,7457
4100202,Adrianópolis,PR,5919
4100301,Agudos do Sul,PR,9371
4100400,Almirante Tamandaré,PR,118623
4100459,Altamira do Paraná,PR,1942
4100509,Altônia,PR,22056
4100608,Alto Paraná,PR,14770
4100707,Alto Piquiri,PR,9836
4100806,Alvorada do Sul,PR,11406
4100905,Amaporã,PR,6257
4101002,Ampére,PR,19152
4101051,Anahy,PR,2801
4101101,Andirá,PR,20031
4101150,Ângulo,PR,2928
4101200,Antonina,PR,18980
4101309,Antônio Olinto,PR,7434
4101408,Apucarana,PR,134996
4101507,Arapongas,PR,123027
4101606,Arapoti,PR,28115
4101655,Arapuã,PR,3068
4101705,Araruna,PR,13970
4101804,Araucária,PR,143843
4101853,Ariranha do Ivaí,PR,2108
4101903,Assaí,PR,15119
4102000,Assis Chateaubriand,PR,33362
4102109,Astorga,PR,26111
4102208,Atalaia,PR,3892
4102307,Balsa Nova,PR,12941
4102406,Bandeirantes,PR,31367
4102505,Barbosa Ferraz,PR,11568
4102604,Barracão,PR,10275
4102703,Barra do Jacaré,PR,2781
4102752,Bela Vista da Caroba,PR,3511
4102802,Bela Vista do Paraíso,PR,15397
4102901,Bituruna,PR,16389
4103008,Boa Esperança,PR,4105
4103024,Boa Esperança do Iguaçu,PR,2503
4103040,Boa Ventura de São Roque,PR,6387
4103057,Boa Vista da Aparecida,PR,7591
4103107,Bocaiúva do Sul,PR,12944
4103156,Bom Jesus do Sul,PR,3541
4103206,Bom Sucesso,PR,7032
4103222,Bom Sucesso do Sul,PR,3264
4103305,Borrazópolis,PR,6592
4103354,Braganey,PR,5427
4103370,Brasilândia do Sul,PR,2651
4103404,Cafeara,PR,2934
4103453,Cafelândia,PR,18120
4103479,Cafezal do Sul,PR,4044
4103503,Califórnia,PR,8570
4103602,Cambará,PR,25360
4103701,Cambé,PR,106533
4103800,Cambira,PR,7865
4103909,Campina da Lagoa,PR,14202
4103958,Campina do Simão,PR,3887
4104006,Campina Grande do Sul,PR,43288
4104055,Campo Bonito,PR,3833
4104105,Campo do Tenente,PR,7971
4104204,Campo Largo,PR,132002
4104253,Campo Magro,PR,29318
4104303,Campo Mourão,PR,94859
4104402,Cândido de Abreu,PR,15018
4104428,Candói,PR,15979
4104451,Cantagalo,PR,13317
4104501,Capanema,PR,19124
4104600,Capitão Leônidas Marques,PR,15780
4104659,Carambeí,PR,23415
4104709,Carlópolis,PR,14320
4104808,Cascavel,PR,328454
4104907,Castro,PR,71484
4105003,Catanduvas,PR,10189
4105102,Centenário do Sul,PR,10827
4105201,Cerro Azul,PR,17779
4105300,Céu Azul,PR,11765
4105409,Chopinzinho,PR,19254
4105508,Cianorte,PR,82620
4105607,Cidade Gaúcha,PR,12652
4105706,Clevelândia,PR,16559
4105805,Colombo,PR,243726
4105904,Colorado,PR,24012
4106001,Congonhinhas,PR,8818
4106100,Conselheiro Mairinck,PR,3860
4106209,Contenda,PR,18584
4106308,Corbélia,PR,17071
4106407,Cornélio Procópio,PR,47845
4106456,Coronel Domingos Soares,PR,7497
4106506,Coronel Vivida,PR,20734
4106555,Corumbataí do Sul,PR,3219
4106571,Cruzeiro do Iguaçu,PR,4252
4106605,Cruzeiro do Oeste,PR,20932
4106704,Cruzeiro do Sul,PR,4469
4106803,Cruz Machado,PR,18708
4106852,Cruzmaltina,PR,2950
4106902,Curitiba,PR,1933105
4107009,Curiúva,PR,15101
4107108,Diamante do Norte,PR,5087
4107124,Diamante do Sul,PR,3439
4107157,Diamante D'Oeste,PR,5253
4107207,Dois Vizinhos,PR,40641
4107256,Douradina,PR,8747
4107306,Doutor Camargo,PR,5979
4107405,Enéas Marques,PR,5961
4107504,Engenheiro Beltrão,PR,14000
4107520,Esperança Nova,PR,1698
4107538,Entre Rios do Oeste,PR,4539
4107546,Espigão Alto do Iguaçu,PR,4117
4107553,Farol,PR,3089
4107603,Faxinal,PR,17251
4107652,Fazenda Rio Grande,PR,100209
4107702,Fênix,PR,4762
4107736,Fernandes Pinheiro,PR,5646
4107751,Figueira,PR,7770
4107801,Floraí,PR,4929
4107850,Flor da Serra do Sul,PR,4624
4107900,Floresta,PR,6774
4108007,Florestópolis,PR,10548
4108106,Flórida,PR,2689
4108205,Formosa do Oeste,PR,6578
4108304,Foz do Iguaçu,PR,258532
4108320,Francisco Alves,PR,6046
4108403,Francisco Beltrão,PR,91093
4108452,Foz do Jordão,PR,4650
4108502,General Carneiro,PR,13710
4108551,Godoy Moreira,PR,2946
4108601,Goioerê,PR,28884
4108650,Goioxim,PR,7111
4108700,Grandes Rios,PR,5618
4108809,Guaíra,PR,33119
4108908,Guairaçá,PR,6581
4108957,Guamiranga,PR,8739
4109005,Guapirama,PR,3802
4109104,Guaporema,PR,2243
4109203,Guaraci,PR,5502
4109302,Guaraniaçu,PR,12472
4109401,Guarapuava,PR,181504
4109500,Guaraqueçaba,PR,7636
4109609,Guaratuba,PR,37067
4109658,Honório Serpa,PR,5211
4109708,Ibaiti,PR,31364
4109757,Ibema,PR,6352
4109807,Ibiporã,PR,54558
4109906,Icaraíma,PR,7904
4110003,Iguaraçu,PR,4404
4110052,Iguatu,PR,2256
4110078,Imbaú,PR,13111
4110102,Imbituva,PR,32564
4110201,Inácio Martins,PR,11125
4110300,Inajá,PR,3109
4110409,Indianópolis,PR,4457
4110508,Ipiranga,PR,15172
4110607,Iporã,PR,13926
4110656,Iracema do Oeste,PR,2288
4110706,Irati,PR,60727
4110805,Iretama,PR,10169
4110904,Itaguajé,PR,4466
4110953,Itaipulândia,PR,11176
4111001,Itambaracá,PR,6582
4111100,Itambé,PR,6108
4111209,Itapejara d'Oeste,PR,11964
4111258,Itaperuçu,PR,28634
4111308,Itaúna do Sul,PR,2865
4111407,Ivaí,PR,13879
4111506,Ivaiporã,PR,31984
4111555,Ivaté,PR,8185
4111605,Ivatuba,PR,3259
4111704,Jaboti,PR,5274
4111803,Jacarezinho,PR,39378
4111902,Jaguapitã,PR,13620
4112009,Jaguariaíva,PR,34857
4112108,Jandaia do Sul,PR,21176
4112207,Janiópolis,PR,5245
4112306,Japira,PR,4994
4112405,Japurá,PR,9425
4112504,Jardim Alegre,PR,11328
4112603,Jardim Olinda,PR,1331
4112702,Jataizinho,PR,12588
4112751,Jesuítas,PR,8412
4112801,Joaquim Távora,PR,11908
4112900,Jundiaí do Sul,PR,3292
4112959,Juranda,PR,7340
4113007,Jussara,PR,7013
4113106,Kaloré,PR,4100
4113205,Lapa,PR,48163
4113254,Laranjal,PR,5852
4113304,Laranjeiras do Sul,PR,32073
4113403,Leópolis,PR,3954
4113429,Lidianópolis,PR,3310
4113452,Lindoeste,PR,4676
4113502,Loanda,PR,23086
4113601,Lobato,PR,4787
4113700,Londrina,PR,569733
4113734,Luiziana,PR,7262
4113759,Lunardelli,PR,4794
4113809,Lupionópolis,PR,4920
4113908,Mallet,PR,13630
4114005,Mamborê,PR,13132
4114104,Mandaguaçu,PR,22819
4114203,Mandaguari,PR,34400
4114302,Mandirituba,PR,26869
4114351,Manfrinópolis,PR,2571
4114401,Mangueirinha,PR,16714
4114500,Manoel Ribas,PR,13502
4114609,Marechal Cândido Rondon,PR,52944
4114708,Maria Helena,PR,5677
4114807,Marialva,PR,35496
4114906,Marilândia do Sul,PR,8836
4115002,Marilena,PR,7076
4115101,Mariluz,PR,10345
4115200,Maringá,PR,423666
4115309,Mariópolis,PR,6610
4115358,Maripá,PR,5603
4115408,Marmeleiro,PR,14367
4115457,Marquinho,PR,4405
4115507,Marumbi,PR,4679
4115606,Matelândia,PR,17943
4115705,Matinhos,PR,34720
4115739,Mato Rico,PR,3272
4115754,Mauá da Serra,PR,10601
4115804,Medianeira,PR,46198
4115853,Mercedes,PR,5536
4115903,Mirador,PR,2213
4116000,Miraselva,PR,1806
4116059,Missal,PR,10702
4116109,Moreira Sales,PR,12121
4116208,Morretes,PR,16406
4116307,Munhoz de Melo,PR,3984
4116406,Nossa Senhora das Graças,PR,4008
4116505,Nova Aliança do Ivaí,PR,1543
4116604,Nova América da Colina,PR,3445
4116703,Nova Aurora,PR,10472
4116802,Nova Cantu,PR,5302
4116901,Nova Esperança,PR,27904
4116950,Nova Esperança do Sudoeste,PR,5046
4117008,Nova Fátima,PR,8153
4117057,Nova Laranjeiras,PR,11554
4117107,Nova Londrina,PR,13213
4117206,Nova Olímpia,PR,5806
4117214,Nova Santa Bárbara,PR,4249
4117222,Nova Santa Rosa,PR,8219
4117255,Nova Prata do Iguaçu,PR,10548
4117271,Nova Tebas,PR,5649
4117297,Novo Itacolomi,PR,2844
4117305,Ortigueira,PR,22141
4117404,Ourizona,PR,3428
4117453,Ouro Verde do Oeste,PR,5996
4117503,Paiçandu,PR,41281
4117602,Palmas,PR,50986
4117701,Palmeira,PR,33877
4117800,Palmital,PR,13172
4117909,Palotina,PR,31846
4118006,Paraíso do Norte,PR,13830
4118105,Paranacity,PR,11472
4118204,Paranaguá,PR,154936
4118303,Paranapoema,PR,3203
4118402,Paranavaí,PR,88374
4118451,Pato Bragado,PR,5610
4118501,Pato Branco,PR,82881
4118600,Paula Freitas,PR,5873
4118709,Paulo Frontin,PR,7354
4118808,Peabiru,PR,13996
4118857,Perobal,PR,6127
4118907,Pérola,PR,11234
4119004,Pérola d'Oeste,PR,6347
4119103,Piên,PR,12746
4119152,Pinhais,PR,132157
4119202,Pinhalão,PR,6326
4119251,Pinhal de São Bento,PR,2731
4119301,Pinhão,PR,32391
4119400,Piraí do Sul,PR,25463
4119509,Piraquara,PR,113036
4119608,Pitanga,PR,30310
4119657,Pitangueiras,PR,3224
4119707,Planaltina do Paraná,PR,4263
4119806,Planalto,PR,13479
4119905,Ponta Grossa,PR,351736
4119954,Pontal do Paraná,PR,27284
4120002,Porecatu,PR,12914
4120101,Porto Amazonas,PR,4848
4120150,Porto Barreiro,PR,3237
4120200,Porto Rico,PR,2559
4120309,Porto Vitória,PR,4065
4120333,Prado Ferreira,PR,3753
4120358,Pranchita,PR,5157
4120408,Presidente Castelo Branco,PR,5306
4120507,Primeiro de Maio,PR,11123
4120606,Prudentópolis,PR,52241
4120655,Quarto Centenário,PR,4512
4120705,Quatiguá,PR,7449
4120804,Quatro Barras,PR,23559
4120853,Quatro Pontes,PR,4015
4120903,Quedas do Iguaçu,PR,34103
4121000,Querência do Norte,PR,12206
4121109,Quinta do Sol,PR,4573
4121208,Quitandinha,PR,19049
4121257,Ramilândia,PR,4451
4121307,Rancho Alegre,PR,3808
4121356,Rancho Alegre D'Oeste,PR,2655
4121406,Realeza,PR,16922
4121505,Rebouças,PR,14899
4121604,Renascença,PR,6802
4121703,Reserva,PR,26715
4121752,Reserva do Iguaçu,PR,8010
4121802,Ribeirão Claro,PR,10668
4121901,Ribeirão do Pinhal,PR,13029
4122008,Rio Azul,PR,15236
4122107,Rio Bom,PR,3203
4122156,Rio Bonito do Iguaçu,PR,13269
4122172,Rio Branco do Ivaí,PR,4096
4122206,Rio Branco do Sul,PR,32397
4122305,Rio Negro,PR,34170
4122404,Rolândia,PR,66580
4122503,Roncador,PR,9849
4122602,Rondon,PR,9579
4122651,Rosário do Ivaí,PR,4786
4122701,Sabáudia,PR,6827
4122800,Salgado Filho,PR,3580
4122909,Salto do Itararé,PR,4935
4123006,Salto do Lontra,PR,14785
4123105,Santa Amélia,PR,3324
4123204,Santa Cecília do Pavão,PR,3334
4123303,Santa Cruz de Monte Castelo,PR,7800
4123402,Santa Fé,PR,12037
4123501,Santa Helena,PR,26490
4123600,Santa Inês,PR,1596
4123709,Santa Isabel do Ivaí,PR,8562
4123808,Santa Izabel do Oeste,PR,14659
4123824,Santa Lúcia,PR,3813
4123857,Santa Maria do Oeste,PR,9615
4123907,Santa Mariana,PR,11724
4123956,Santa Mônica,PR,3981
4124004,Santana do Itararé,PR,4992
4124020,Santa Tereza do Oeste,PR,10139
4124053,Santa Terezinha de Itaipu,PR,23465
4124103,Santo Antônio da Platina,PR,45993
4124202,Santo Antônio do Caiuá,PR,2641
4124301,Santo Antônio do Paraíso,PR,2106
4124400,Santo Antônio do Sudoeste,PR,20166
4124509,Santo Inácio,PR,5438
4124608,São Carlos do Ivaí,PR,6878
4124707,São Jerônimo da Serra,PR,11170
4124806,São João,PR,10241
4124905,São João do Caiuá,PR,5855
4125001,São João do Ivaí,PR,10219
4125100,São João do Triunfo,PR,15120
4125209,São Jorge d'Oeste,PR,9050
4125308,São Jorge do Ivaí,PR,5551
4125357,São Jorge do Patrocínio,PR,5641
4125407,São José da Boa Vista,PR,6206
4125456,São José das Palmeiras,PR,3654
4125506,São José dos Pinhais,PR,323340
4125555,São Manoel do Paraná,PR,2160
4125605,São Mateus do Sul,PR,46261
4125704,São Miguel do Iguaçu,PR,27452
4125753,São Pedro do Iguaçu,PR,5897
4125803,São Pedro do Ivaí,PR,10981
4125902,São Pedro do Paraná,PR,2313
4126009,São Sebastião da Amoreira,PR,8853
4126108,São Tomé,PR,5722
4126207,Sapopema,PR,6736
4126256,Sarandi,PR,96688
4126272,Saudade do Iguaçu,PR,5500
4126306,Sengés,PR,19327
4126355,Serranópolis do Iguaçu,PR,4495
4126405,Sertaneja,PR,5284
4126504,Sertanópolis,PR,16369
4126603,Siqueira Campos,PR,21016
4126652,Sulina,PR,2981
4126678,Tamarana,PR,14797
4126702,Tamboara,PR,5120
4126801,Tapejara,PR,16205
4126900,Tapira,PR,5539
4127007,Teixeira Soares,PR,12367
4127106,Telêmaco Borba,PR,78974
4127205,Terra Boa,PR,17094
4127304,Terra Rica,PR,16789
4127403,Terra Roxa,PR,17481
4127502,Tibagi,PR,20522
4127601,Tijucas do Sul,PR,16868
4127700,Toledo,PR,140635
4127809,Tomazina,PR,7918
4127858,Três Barras do Paraná,PR,12040
4127882,Tunas do Paraná,PR,8769
4127908,Tuneiras do Oeste,PR,8566
4127957,Tupãssi,PR,8124
4127965,Turvo,PR,13215
4128005,Ubiratã,PR,21013
4128104,Umuarama,PR,111557
4128203,União da Vitória,PR,57517
4128302,Uniflor,PR,2605
4128401,Uraí,PR,11314
4128500,Wenceslau Braz,PR,19414
4128534,Ventania,PR,11892
4128559,Vera Cruz do Oeste,PR,8521
4128609,Verê,PR,7257
4128625,Alto Paraíso,PR,2741
4128633,Doutor Ulysses,PR,5580
4128658,Virmond,PR,4023
4128708,Vitorino,PR,6838
4128807,Xambrê,PR,5679
4200051,Abdon Batista,SC,2563
4200101,Abelardo Luz,SC,17904
4200200,Agrolândia,SC,10864
4200309,Agronômica,SC,5448
4200408,Água Doce,SC,7145
4200507,Águas de Chapecó,SC,6486
4200556,Águas Frias,SC,2366
4200606,Águas Mornas,SC,6469
